"","elevation","nd"
"250",484.873626708984,0.076100267469883
"251",606.404479980469,0.0699665918946266
"252",640.884582519531,0.0541310794651508
"253",583.084045410156,0.0303850285708904
"254",543.863159179688,0.0294897239655256
"255",538.501342773438,0.0398011691868305
"256",528.755065917969,0.034501351416111
"257",519.419738769531,0.0298008602112532
"258",530.377563476562,0.0469623617827892
"259",514.609130859375,0.0676743537187576
"260",457.896697998047,0.0598312243819237
"261",426.185668945312,0.0509015582501888
"262",402.501312255859,0.0429407432675362
"263",431.373291015625,0.0439146980643272
"264",488.684997558594,0.0483612567186356
"265",519.840576171875,0.0603545941412449
"266",517.689575195312,0.0823053941130638
"267",490.326843261719,0.0915336459875107
"268",470.747589111328,0.083665706217289
"269",475.521606445312,0.0725094079971313
"270",526.822937011719,0.060142669826746
"271",606.0078125,0.0563703402876854
"272",683.900024414062,0.060471523553133
"273",322.712799072266,0.0177965667098761
"274",347.020935058594,0.0499613173305988
"275",368.858337402344,0.0832700952887535
"276",346.760070800781,0.0656036585569382
"277",325.695739746094,0.0556637160480022
"278",387.901580810547,0.0814299210906029
"279",438.477935791016,0.0837132036685944
"280",498.872161865234,0.074216403067112
"281",543.69970703125,0.0628585442900658
"282",642.47802734375,0.0269207861274481
"283",656.202697753906,0.00509558245539665
"284",592.472717285156,0.0148669602349401
"285",546.242492675781,0.0250615030527115
"286",510.167694091797,0.0195946786552668
"287",492.417907714844,0.0243739653378725
"288",522.806701660156,0.0524663515388966
"289",560.783081054688,0.0651004612445831
"290",519.307678222656,0.0597286038100719
"291",448.518005371094,0.0546271875500679
"292",390.236022949219,0.0335365459322929
"293",415.916076660156,0.0263668522238731
"294",523.699768066406,0.0516158267855644
"295",527.735412597656,0.0743747428059578
"296",499.159271240234,0.0833714529871941
"297",473.144439697266,0.0832560583949089
"298",448.732238769531,0.0778443664312363
"299",453.586212158203,0.0689818635582924
"300",480.516815185547,0.0653666406869888
"301",522.369506835938,0.0638538300991058
"302",559.9951171875,0.0410891249775887
"303",322.923309326172,0.00611535646021366
"304",322.294250488281,0.0370799638330936
"305",339.2783203125,0.0607766099274158
"306",383.165649414062,0.0509326122701168
"307",400.363037109375,0.0602540299296379
"308",450.769439697266,0.0559581704437733
"309",543.40234375,0.0467394143342972
"310",627.539672851562,0.0377236343920231
"311",781.108032226562,0.00855506211519241
"312",845.442565917969,0.00737863639369607
"313",708.159240722656,0.021477647125721
"314",664.909973144531,0.0229881219565868
"315",539.560729980469,0.025578036904335
"316",467.576141357422,0.0321610569953918
"317",487.214172363281,0.044795997440815
"318",551.4140625,0.0500963144004345
"319",553.748596191406,0.0503617003560066
"320",456.135620117188,0.0484616979956627
"321",396.865631103516,0.0265538617968559
"322",462.852172851562,0.0259447041898966
"323",521.767028808594,0.0571215562522411
"324",495.444061279297,0.0643632337450981
"325",455.644195556641,0.0617869272828102
"326",452.485778808594,0.0631881281733513
"327",430.901794433594,0.0684180483222008
"328",512.358459472656,0.0714092254638672
"329",506.817230224609,0.0715858340263367
"330",500.018432617188,0.0747812911868095
"331",538.965209960938,0.0380786955356598
"332",797.385009765625,0.0517433509230614
"333",828.25341796875,0.0528327822685242
"334",888.697570800781,0.0426806584000587
"335",333.252105712891,0.0204883441329002
"336",317.778259277344,0.0353208221495152
"337",379.777069091797,0.0572439208626747
"338",470.360015869141,0.0606501214206219
"339",500.337677001953,0.0529279336333275
"340",602.002136230469,0.046858299523592
"341",712.204040527344,0.0447600819170475
"342",779.514282226562,0.0359205044806004
"343",847.962646484375,0.0177138261497021
"344",893.705871582031,0.0251627620309591
"345",787.752136230469,0.037034884095192
"346",687.373962402344,0.0378809086978436
"347",542.23681640625,0.0409609116613865
"348",470.509918212891,0.0464869812130928
"349",458.225646972656,0.0481257289648056
"350",507.041015625,0.0475441999733448
"351",511.398254394531,0.0499448254704475
"352",460.162292480469,0.0476212464272976
"353",409.434509277344,0.0310441721230745
"354",444.018615722656,0.0357497520744801
"355",523.985412597656,0.0523749217391014
"356",428.58544921875,0.0554478913545609
"357",403.861938476562,0.0548829287290573
"358",458.041198730469,0.0662936940789223
"359",487.262420654297,0.082134522497654
"360",550.184875488281,0.0840374901890755
"361",551.34326171875,0.0744404867291451
"362",517.558959960938,0.056207962334156
"363",512.8984375,0.00912224594503641
"364",756.773864746094,0.0672120153903961
"365",788.364624023438,0.0688662007451057
"366",825.212829589844,0.0811179950833321
"367",870.954467773438,0.0852678194642067
"368",888.838989257812,0.0834757164120674
"369",887.528930664062,0.0705443844199181
"370",782.676574707031,0.0401667021214962
"371",326.186187744141,0.00812139734625816
"372",306.487182617188,0.0427597053349018
"373",464.759918212891,0.0815373435616493
"374",558.872131347656,0.0823356360197067
"375",627.839904785156,0.0758182629942894
"376",693.764404296875,0.0600216500461102
"377",713.452941894531,0.0499744154512882
"378",734.093994140625,0.0359956584870815
"379",748.168701171875,0.0321614071726799
"380",813.941772460938,0.0495908074080944
"381",752.737121582031,0.0531956553459167
"382",607.727355957031,0.0514068305492401
"383",567.921081542969,0.054657343775034
"384",509.823089599609,0.0601377673447132
"385",435.037475585938,0.0565885603427887
"386",432.636596679688,0.0463463589549065
"387",448.616088867188,0.0433207824826241
"388",443.548767089844,0.0431968457996845
"389",379.171447753906,0.0344737321138382
"390",442.734100341797,0.0346504189074039
"391",455.866912841797,0.0442607849836349
"392",397.723175048828,0.0487767979502678
"393",411.115844726562,0.0653687939047813
"394",473.158996582031,0.0766854882240295
"395",453.036437988281,0.0657059773802757
"396",549.989135742188,0.0606524348258972
"397",491.816772460938,-0.0218511838465929
"398",668.690002441406,0.0412354879081249
