,V1,mean_lich_pre,lich_percent_05,lich_percent_10,lich_percent_20,shrub_pre,shrub_20,tree_pre,elevation,dnbr,end_recovered
9324,211715,15.04518541,0.854444444,1.148888946,7.869999886,8.154074192,31.19888878,24.77370389,732.8302002,0.119415909,52.30909206
9325,211757,11.25555547,3.671111107,4.176666737,7.035555363,22.0329628,30.06777763,20.1044445,1008.635742,0.110825881,62.50740251
9326,211785,11.46518485,0.525555551,1.210000038,6.056666851,11.89740753,17.61888885,25.81740761,891.4283447,0.127653122,52.82659575
9327,211792,17.52629598,0.233333334,0.895555556,7.912222385,11.27111085,24.40999985,23.29333305,859.9078369,0.121031709,45.14486344
9328,211799,14.05222193,0.05111111,0.087777779,5.864444256,10.70444457,30.75222206,24.16666603,825.2000122,0.110924996,41.73321688
9329,211806,15.84111118,0.122222222,0.171111107,5.546666622,8.396296501,32.55444336,27.71740723,747.640564,0.11737334,35.01437846
9330,211813,13.21407413,0.062222224,0.018888889,3.592222214,3.337777774,34.02666855,34.09814707,653.2363281,0.126513362,27.18481959
9331,211820,13.27703698,0.059999999,0.016666668,2.228888988,4.995925903,33.66444397,35.0892601,581.2259521,0.117752038,16.78754824
9332,211827,16.20703697,1.012222171,1.124444485,4.820000172,4.634444396,26.13111115,34.72259267,545.9118042,0.099656455,29.74016892
9333,211834,13.56444422,1.035555601,1.404444456,4.329999924,13.14999994,29.65777779,27.39851888,523.8860474,0.08190839,31.92169065
9334,211876,11.73592599,0.283333331,0.623333335,1.766666651,7.891851902,29.32666588,33.29777781,498.3042297,0.073762774,15.05349175
9335,211883,13.14111106,0.226666674,0.24555555,2.121111155,9.3188893,28.92333412,28.14000003,469.1503906,0.053195927,16.14103363
9336,211939,11.26888879,5.383333206,5.025555611,8.556666374,18.78407415,26.50333405,19.96851858,911.5586548,0.037840221,75.93176694
9337,212121,14.71407413,6.528888702,6.182222366,9.031110764,15.85296281,28.0177784,16.05555598,957.0587158,0.0248552,61.37736347
9338,212163,10.43925953,0.476666659,0.912222207,6.846666813,15.31888898,30.41888809,21.9129626,856.6428833,0.096494511,65.5857515
9339,212170,10.33370368,1.00222218,0.76444447,5.598888874,11.80148125,31.61666679,27.93555578,784.3543091,0.102398887,54.18085373
9340,212184,11.15037028,2.26222229,2.711111069,9.401110649,21.94851812,33.7788887,18.70407486,951.2246704,0.122002326,84.3120938
9341,212254,10.34592565,0.228888884,0.268888891,4.76777792,16.93851852,34.99111176,23.35518456,944.760498,0.115147337,46.0836283
9342,212261,11.60111078,0.478888899,1.022222281,6.953333378,19.58333333,30.86555481,23.37777774,930.0521851,0.124254063,59.93678978
9343,212268,14.04629612,0.265555561,1.026666641,8.283333778,10.68259239,33.08555603,26.90185229,837.3519897,0.127922893,58.97165849
9344,212303,13.24777794,0.230000004,0.433333337,4.421111107,1.650370359,29.66666603,40.18962987,591.7546997,0.132928655,33.37247293
9345,212310,10.86185169,0.99888891,1.073333383,3.186666727,8.86518542,30.70555496,32.59777832,558.0162354,0.094508976,29.33815354
9346,212317,11.52111117,0.284444451,0.556666672,2.876666784,13.52111117,32.8433342,26.12518501,518.8153687,0.07175412,24.96865746
9347,212359,12.65444469,0.323333323,0.75111109,3.461111069,6.265185197,28.71666718,33.98518499,532.8822021,0.094091609,27.3509518
9348,212366,11.64037037,0.014444444,0.865555584,1.543333292,8.410370191,31.80333328,31.60333379,500.0169067,0.07115382,13.25845521
9349,212415,12.60925929,1.183333278,1.24555552,7.495555401,6.899999936,28.96888924,27.22370402,861.4894409,0.080858111,59.44485104
9350,212450,10.81148148,2.151111126,2.900000095,9.816666603,18.4129626,27.45000076,13.05370363,923.296875,0.057390817,90.79853325
9351,212702,10.89555581,0.548888862,0.73555553,6.355555534,16.04148165,27.56888962,24.94888878,844.0830688,0.114683107,58.33163211
9352,212716,14.33777777,2.98444438,3.424444437,9.768888474,18.03962962,32.49222183,20.37444433,921.6903076,0.125401691,68.13390909
9353,212730,18.13592593,0.49666667,1.715555549,9.079999924,12.37518533,33.49777603,22.48407364,787.7688599,0.119038701,50.0663708
9354,212758,11.51407401,1.141111135,1.281111121,6.402222157,16.85296249,31.1222229,20.54185168,784.8048706,0.10089957,55.60344803
9355,212765,11.37518501,1.423333287,1.415555596,5.972222328,15.68592548,32.21444321,22.76925913,805.7651367,0.109072328,52.50219949
9356,212793,14.68629646,0.573333323,0.867777765,7.483333111,16.64111137,28.49555588,25.29222171,922.274353,0.128796741,50.95452846
9357,212800,17.31481489,0.158888891,0.962222219,5.75,12.80370394,29.88333321,27.52296257,780.1332397,0.119651213,33.20855601
9358,212807,15.44148159,0.100000001,1.384444475,4.967777729,8.705925941,32.36888885,30.05851873,747.9783325,0.123139501,32.1716391
9359,212814,10.19888878,0.173333332,1.134444475,2.704444408,7.067407449,23.81666756,30.15555573,710.345459,0.131590351,26.51704972
9360,212821,11.5337038,0.370000005,0.544444442,4.147777557,5.197037061,27.2677784,30.69148127,706.998291,0.136279106,35.96223406
9361,212835,13.57666651,0.103333332,0.074444443,5.087777615,2.91370376,33.77555466,35.64111201,591.5112915,0.12688008,37.47442429
9362,212877,12.18740749,0,0.241111115,3.136666775,11.7614816,38.82110977,30.89629618,623.5687866,0.092303127,25.73694837
9363,212884,11.08296299,0.033333335,0.239999995,3.044444561,10.25629616,36.24777603,31.52703667,607.0814819,0.099743895,27.46959061
9364,212891,11.25740751,0.212222219,0.355555564,3.148888826,7.576666673,28.48888969,33.62925975,570.142334,0.097242832,27.97170507
9365,213150,10.57888889,4.257777691,3.776666641,5.834444523,26.11888949,35.61000061,18.19185193,931.0862427,0.061865419,55.15177049
9366,213157,18.41703669,10.8077774,9.444444656,9.857777596,13.25111103,25.39333344,21.69777743,784.9261475,0.081418626,53.52531876
9367,213262,14.2303702,2.916666746,5.134444237,11.19999981,23.02444394,33.56000137,15.14074071,970.8969727,0.111122541,78.70490823
9368,213311,11.21925958,0.594444454,0.627777755,9.170000076,24.44851812,35.61333466,19.38888931,910.4301758,0.106355436,81.73444968
9369,213318,13.16629632,0.716666639,0.903333306,7.655555725,20.17259216,31.74444389,21.94629669,883.9828491,0.107501365,58.14509667
9370,213325,16.52481492,1.00222218,1.482222199,9.312222481,21.72925949,32.2155571,18.75185204,940.4170532,0.111191429,56.35296083
9371,213339,16.28444449,0.094444446,0.74444443,8.340000153,17.00962957,34.16110992,21.47296333,920.081543,0.122558117,51.21452044
9372,213346,19.85703723,0.083333336,1.213333368,6.893333435,13.24074078,31.03777695,23.54925982,851.1219482,0.109961942,34.71481348
9373,213353,12.14703719,0.097777776,0.090000004,4.915555477,7.268518607,29.76555634,30.43851852,788.84375,0.127917826,40.46711475
9374,213360,13.3799998,0,0.123333335,3.143333435,5.471481641,27.29888916,35.27777863,732.9689331,0.149517044,23.4927764
9375,213381,12.48962975,0.015555556,0.07,4.775555611,5.878518581,35.97444534,33.40037028,585.6878662,0.124142617,38.23616639
9376,213402,11.51370366,0.597777784,0.682222247,2.026666641,8.056296349,29.58555603,29.27407392,639.0795898,0.091761746,17.60221298
9377,213423,13.45333354,0.213333338,0.07333333,2.708889008,7.460740725,30.74666595,33.17962901,691.3809814,0.110466808,20.13544822
9378,213430,11.31148148,0.024444444,0.13222222,3.418888807,9.539259275,31.77111053,32.03666623,643.2127075,0.118204303,30.22494281
9379,213493,11.69444466,3.634444475,2.557777882,4.575555325,14.29037031,20.5522213,10.43222237,848.4385376,0.085305743,39.12588805
9380,213661,10.39296277,1.876666665,1.580000043,2.472222328,11.32592583,28.08888817,23.66185188,710.3786621,0.060486935,23.78746448
9381,213759,10.13592625,1.320000052,1.25777781,6.637777805,12.41592598,32.42222214,21.70481428,891.7259521,0.069015704,65.48762929
9382,213766,13.64962959,2.223333359,2.277777672,9.124444008,14.07296308,31.09777832,21.23222224,898.3225098,0.089269541,66.84755763
9383,213787,12.22074064,3.603333235,3.49000001,6.681111336,10.66888873,25.88111115,23.79111163,729.0665894,0.102261044,54.67026537
9384,213843,10.04296303,3.264444351,3.573333263,5.845555782,19.40333303,33.61777878,21.03925959,912.5341187,0.077863179,58.20548942
9385,213857,15.10962931,0.905555546,2.871111155,10.10999966,22.81037076,35.36555481,17.4514815,1012.0896,0.104977913,66.91097079
9386,213878,12.16666667,0.51222223,0.670000017,9.858888626,24.49185181,37.11777878,20.56555621,1051.110107,0.12343882,81.03196131
9387,213885,15.62111092,0.275555551,0.610000014,9.344444275,21.08185196,28.0288887,21.4422226,1000.334473,0.131688461,59.81933247
9388,213892,23.69148127,0.913333356,2.24333334,10.36111069,11.25148137,22.17000008,25.1922226,921.1296387,0.129378736,43.73348618
9389,213899,15.12851842,0.05888889,1.184444427,5.748888969,7.185185273,35.33777618,32.50962957,824.3814087,0.13635695,38.00034352
9390,213906,11.29888884,0.308888882,1.818888903,1.811111093,3.779999971,31.15333366,36.44666672,711.6781616,0.144172877,16.02910798
9391,213913,15.34185187,0.103333332,0.305555552,3.453333378,1.678518494,26.27777863,34.64000066,658.5685425,0.150161058,22.50923426
9392,213920,14.30185191,0.036666665,0.07,3.631111145,2.063703696,29.59444427,34.50962957,618.2506104,0.14508608,25.38909764
9393,213927,14.86740748,0.04222222,0.108888887,3.735555649,3.379629691,30.52666664,35.31962967,573.6570435,0.123471893,25.1258039
9394,213934,10.53148142,0.717777789,0.74333334,3.637777805,6.647037029,27.5755558,29.68925921,564.8937378,0.096525088,34.5419382
9395,213941,15.53925927,0.408888876,0.363333344,3.180000067,5.398518562,26.91333389,31.83185196,624.8131104,0.099813104,20.46429634
9396,213948,13.78037039,0.888888896,0.833333313,3.473333359,8.680370331,34.04333496,29.59962972,692.1953125,0.098246045,25.2049347
9397,214235,10.04555543,0.598888874,0.330000013,1.893333316,10.04629612,35.98555374,25.33333333,723.1634521,0.077049479,18.84747268
9398,214242,11.56037076,4.622222424,4.291110992,4.817777634,11.03925927,23.55555534,24.17222214,675.6657715,0.042684477,41.67494047
9399,214284,10.97851849,0.945555568,0.563333333,3.763333321,5.224074046,27.11222267,22.6374073,667.8096924,0.033355635,34.27906348
9400,214319,10.21037006,1.458888888,2.201111078,8.479999542,19.03814761,31.95555496,16.85037041,824.5386963,0.100068972,83.05281287
9401,214333,10.08851846,4.769999981,4.127777576,4.943333149,18.17370415,22.74666595,19.72962952,887.2891846,0.044067934,48.99959462
9402,214354,15.70259253,1.736666679,3.630000114,8.95111084,31.0911115,35.2266655,8.100370407,1123.179565,0.079945982,57.0040318
9403,214368,15.65629641,1.672222257,3.912222147,10.34222221,28.76999982,31.19888878,9.10740757,1161.927246,0.096770726,66.05791013
9404,214382,12.40037028,0.031111112,0.829999983,7.943333149,28.22629611,36.00777817,21.46740723,1064.115967,0.138599828,64.05722547
9405,214389,13.85370382,0.086666666,0.25222221,6.110000134,14.0262963,32.75777817,28.38407453,898.8312988,0.135438949,44.10373005
9406,214396,13.02185186,0.428888887,0.817777753,6.70666647,8.546666781,30.2677784,31.29555575,811.0470581,0.137785852,51.50316977
9407,214403,16.08296267,0,0.156666666,4.214444637,1.001851857,27.16444397,37.31703695,716.9968262,0.142189592,26.20440477
9408,214410,15.61370373,1.080000043,2.00888896,5.121110916,0.799629609,27.76888847,37.39592489,656.3826904,0.137936741,32.79882215
9409,214431,10.63703664,0.657777786,0.676666677,2.571111202,6.280370235,28.36555481,28.16074117,603.5652466,0.095924102,24.17131095
9410,214438,10.99888865,0.893333316,1.553333282,2.293333292,6.648518403,32.10222244,33.27851868,683.6625977,0.106800072,20.85059104
9411,214445,13.06185182,0.226666674,0.316666663,3.026666641,4.564444383,29.05999947,35.00851822,739.6895142,0.122982979,23.17180353
9412,214466,11.12703673,1.528888941,1.905555606,3.730000019,9.63814799,24.52666664,31.04629644,537.1203003,0.05417693,33.52195296
9413,214746,16.72740746,14.25555515,14.85000038,13.83111095,25.83814812,25.65222168,1.891111096,1277.940918,0.040502097,82.68532342
9414,214760,10.8429629,0.916666687,1.668888927,7.50666666,29.04888852,39.31000137,18.0814813,1032.546875,0.129830465,69.23076957
9415,214767,11.16925907,0.156666666,0.717777789,7.596666813,12.96962992,37.71666718,25.56629626,861.9973755,0.130603448,68.01406221
9416,214774,13.95888901,0.026666667,0.921111107,4.476666451,7.681852023,31.24555588,33.08037059,784.2344971,0.134320453,32.07036354
9417,214781,14.09925906,0.067777775,1.398888946,3.292222261,1.383703709,30.98111153,37.82555517,682.5367432,0.123440363,23.35032109
9418,214788,12.02666696,1.374444485,1.909999967,6.362222195,0.639259269,25.93666649,39.75259272,647.4870605,0.116249524,52.90095931
9419,214795,11.88814799,1.182222247,1.426666617,6.130000114,1.969259222,28.06555557,39.14111201,594.5740356,0.107573166,51.56396202
9420,214802,12.14999994,1.991111159,2.203333378,3.398888826,5.956296285,26.05999947,33.84962972,600.1496582,0.087593049,27.97439378
9421,214816,11.63814831,0.302222222,0.473333329,2.680000067,4.010370334,32.87888718,34.65111033,715.8988037,0.113152236,23.02771881
9422,214830,11.13555559,0.778888881,0.821111083,5.168889046,6.656666597,30.54222298,31.30629667,749.6981201,0.130232915,46.41788195
9423,214844,13.49851831,0.664444447,0.684444427,6.738888741,4.952962875,32.50444412,30.05407461,734.1599121,0.092924289,49.92317369
9424,214865,10.49962966,0.084444441,0.07,1.818888903,3.408888896,24.88777733,36.97074127,538.5663452,0.09792611,17.32336246
9425,215082,16.08074061,8.827777863,10.74888897,11.80666637,26.77333323,25.05999947,2.43481485,1240.958862,0.070866168,73.4211605
9426,215089,10.24777794,1.816666722,2.924444437,6.28000021,37.2559255,35.04888916,9.497407595,1145.289917,0.106076181,61.28157975
9427,215103,16.09444427,0.812222242,1.125555515,6.664444447,15.64851856,34.30222321,22.95999972,907.4453125,0.11897257,41.40835392
9428,215110,18.75148137,1.850000024,1.844444394,7.967777729,9.269259135,28.12999916,28.8625927,766.7592163,0.106807858,42.49145745
9429,215117,17.51851845,1.091111064,1.122222185,4.670000076,2.16148142,26.96333313,35.63555527,670.0482788,0.094510362,26.65750583
9430,215124,15.86148135,0.776666641,0.907777786,2.795555592,5.364073912,25.2266674,32.95814768,657.5206299,0.089663289,17.62480773
9431,215131,19.69111125,1.916666627,1.971111059,3.206666708,2.455185254,20.8433342,34.86888885,677.380188,0.085628897,16.28484379
9432,215138,11.90740712,1.549999952,0.941111088,2.792222261,7.854444345,30.24666595,31.18518511,687.4227905,0.097262032,23.44945656
9433,215152,11.597037,0.140000001,0.197777778,3.918888807,2.825925986,30.98666573,35.84222285,798.5228882,0.133390397,33.79215577
9434,215159,13.1355559,0.312222213,0.407777786,6.23111105,5.715185324,28.24777794,31.22111066,753.2571411,0.136921883,47.43698018
9435,215166,10.3644441,1.022222281,1.385555506,7.112222195,7.24555556,33.92111206,33.66333262,760.7831421,0.118305326,68.6213571
9436,215173,12.31111081,3.267777681,3.404444456,8.324444771,6.678888957,30.63999939,31.1374073,797.177063,0.107330538,67.6173328
9437,215201,15.81407388,1.658888936,1.75333333,4.795555592,7.354814688,26.28666687,30.48925972,541.1773682,0.072034329,30.32460597
9438,215348,11.39666653,1.605555534,1.733333349,4.168889046,12.87592602,35.31111145,24.9555556,923.9296265,0.066832051,36.57989848
9439,215425,14.0040741,11.14888859,11.75222206,11.21777821,31.06148211,25.60888863,0.731851856,1285.169312,0.091890574,80.10367646
9440,215432,16.20777766,8.522222519,9.626667023,11.25222206,33.48999914,31.9066658,3.998888969,1160.432983,0.10702882,69.42482984
9441,215439,11.76111094,2.426666737,3.956666708,9.206666946,34.99296316,35.62888718,8.677037239,1057.73999,0.116309337,78.28058924
9442,215453,15.75,5.093333244,4.921111107,5.154444218,7.455555598,20.34000015,31.2033329,774.2312012,0.081024826,32.72662995
9443,215460,13.65259234,1.121111155,1.234444499,3.911111116,3.447037061,22.40888977,33.33740743,729.1291504,0.091283478,28.64738812
9444,215467,11.78074074,0.892222226,1.049999952,2.420000076,3.892963012,25.66111183,30.73185221,748.2592773,0.088489562,20.54200266
9445,215474,11.27555561,3.285555601,3.195555449,3.695555449,7.291110992,24.44555473,30.53518486,726.7387085,0.083647139,32.77492991
9446,215481,11.42185179,0.330000013,0.276666671,3.091111183,3.123333375,30.75,38.18296432,740.8583374,0.096006595,27.06313511
9447,215502,10.49444453,1.022222281,1.055555582,5.354444504,7.288518429,33.52444458,34.03370412,816.4978027,0.108346112,51.02170476
9448,215509,13.81111113,1.394444466,1.566666722,8.315555573,7.860370318,35.2211113,32.48148092,850.045105,0.115568936,60.20917139
9449,215530,12.99703725,3.384444475,3.775555611,9.699999809,2.176666737,27.63888931,33.73407491,632.7888184,0.083649911,74.63239215
9450,215537,13.40851847,0.939999998,1.403333306,5.401111126,3.452222188,26.82333374,33.5388883,600.6403198,0.094405554,40.28119241
9451,215544,16.57481448,0.457777768,0.864444435,4.796666622,1.094444434,26.01333427,37.11037064,572.2009277,0.106780037,28.93948906
9452,215551,14.02333323,0.603333354,0.591111124,2.757777691,11.11444441,27.40888977,28.79407374,509.5198059,0.076153919,19.66563616
9453,215586,10.23370361,0,0.008888889,2.01222229,1.911851843,28.98777771,37.58629608,628.6235962,0.123092853,19.66269853
9454,215698,10.16444429,1.968888879,1.978888869,3.827777863,14.61296336,28.97333336,23.48111153,720.8865967,0.047242142,37.65850601
9455,215726,10.78740756,2.436666727,4.013333321,8.162221909,21.11296336,31.59777832,24.41703669,910.2991943,0.099962912,75.66435091
9456,215733,13.06777795,1.834444404,3.181111097,8.886666298,13.85518519,27.11555481,27.87555567,957.9778442,0.111924186,68.00441767
9457,215740,10.03851827,2.024444342,3.135555506,7.212222099,22.88814799,36.79222107,24.20962906,1065.469238,0.111742891,71.84548462
9458,215761,10.19518503,2.723333359,3.553333282,6.183333397,28.39111137,37.33666611,22.21666654,1054.529419,0.106352702,60.64954566
9459,215768,13.81740761,2.2477777,4.266666889,7.614444256,26.30555534,35.88000107,20.03148142,1012.711609,0.098661043,55.10761839
9460,215775,20.35592588,5.258888721,5.385555744,8.076666832,17.86629613,27.53111076,21.75296275,972.0212402,0.083507568,39.67722657
9461,215782,19.59037018,1.129999995,1.311111093,4.788888931,7.612592538,30.05999947,29.56851832,896.6051636,0.085210666,24.4451171
9462,215789,11.24592622,0.50666666,0.527777791,2.132222176,9.073703766,31.53000069,30.49222247,814.1800537,0.087712102,18.95995166
9463,215796,10.17999967,0.563333333,0.823333323,2.322222233,5.030000051,26.75444412,34.43222173,783.0374146,0.089680202,22.81161403
9464,215803,15.75629616,2.083333254,1.75222218,3.931111097,4.406296412,25.81666756,32.35296249,808.7260742,0.087874219,24.94946184
9465,215810,15.36962954,3.7522223,3.178888798,4.532222271,7.33851862,24.25111198,24.5114816,774.2804565,0.081376061,29.48816859
9466,215845,13.46074073,2.374444485,2.275555611,8.223333359,13.87481467,33.42555618,26.43740781,924.6893311,0.119501613,61.09123953
9467,215859,11.19814809,2.031111002,2.808888912,9.08555603,3.233703772,32.70777893,33.63629659,681.9970093,0.107357733,81.13445148
9468,215866,11.34444459,0.353333324,0.819999993,7.873333454,2.112592538,35.28111267,33.94296392,623.0264893,0.111742519,69.40254668
9469,215873,14.55481497,0.01,0.134444445,3.404444456,1.40814817,27.53111076,37.71444448,598.4936523,0.121203616,23.39050316
9470,215880,16.99444453,0.032222223,0.283333331,2.434444427,1.034444471,30.23999977,35.5329628,562.5126953,0.121214584,14.32494262
9471,215887,16.90222232,0.141111106,0.184444442,3.958889008,3.621481498,24.70666695,35.4611117,514.1661377,0.095133372,23.42229876
9472,215929,10.291852,0,0,2.043333292,3.526296298,31.12555504,36.15629578,639.3599854,0.101427637,19.85389308
9473,216027,10.5888888,3.337777853,4.035555363,7.187777996,22.80296326,37.90888977,21.52407455,1009.552124,0.093340509,67.88038036
9474,216034,10.7344443,5.342222214,5.571111202,7.28666687,21.61370341,31.57777786,20.63814863,900.6943359,0.070594035,67.88117453
9475,216048,13.01148129,3.603333235,3.538888931,7.199999809,17.14851824,32.16110992,23.43925921,941.5178223,0.095993683,55.33574273
9476,216055,16.81148084,6.002222061,6.989999771,8.973333359,20.97777748,28.38111115,21.27814802,1035.295776,0.112457298,53.37622214
9477,216069,14.26333364,5.427777767,6.205555439,8.920000076,22.18370374,31.21222305,21.38481522,1026.36438,0.109426297,62.53797536
9478,216076,12.0707407,3.212222338,4.345555782,7.933333397,25.32888921,34.66999817,19.91037051,969.6063232,0.098810203,65.72366679
9479,216083,11.75296275,2.787777662,3.093333244,6.308888912,28.74666595,37.70888901,17.6299998,997.8728027,0.090414271,53.67913646
9480,216090,24.17074013,0.656666696,0.876666665,8.43888855,12.83407402,33.18000031,24.31037013,998.0264893,0.091631941,34.91365389
9481,216097,22.04407374,2.871111155,2.608888865,6.022222042,10.07000001,30.14333344,25.45259285,934.9651489,0.091043457,27.31900697
9482,216104,18.49259249,4.210000038,4.138888836,6.508888721,9.025926272,27.49222183,24.06703695,869.1820068,0.083861172,35.19727547
9483,216111,16.66777802,2.026666641,1.984444499,5.833333492,11.28925927,29.5,27.79888916,872.2806396,0.095143467,34.99766728
9484,216118,19.49888865,0.444444448,0.451111108,5.98111105,3.33074069,33.13999939,34.47740682,902.7875977,0.103527278,30.67411254
9485,216125,17.00370407,3.531111002,3.227777719,7.591111183,6.30629619,27.79444504,31.1414814,859.7213745,0.093683846,44.6438679
9486,216132,15.3759257,1.074444413,1.066666722,5.113333225,1.752962987,31.61333275,35.43703715,835.1859741,0.086289495,33.25544962
9487,216181,14.00925954,0.465555549,0.360000014,5.455555439,1.798518538,28.65777779,37.73259354,658.0765381,0.112588041,38.94249673
9488,216188,11.74962934,0.056666669,0.156666666,5.194444656,1.58962961,30.64888954,38.00629552,610.2745972,0.115752488,44.20943424
9489,216195,14.3585186,0.088888891,0.208888888,2.757777691,3.363703648,27.81333351,35.00814819,586.0113525,0.120564051,19.2065614
9490,216202,13.73777803,0.244444445,0.49777779,2.842222214,1.979629596,28.00222206,36.59851837,556.3665771,0.119024359,20.68909694
9491,216209,17.98185221,0.223333329,0.694444418,2.776666641,2.252592564,24.18000031,33.86111069,520.1434937,0.097431272,15.44149406
9492,216405,17.69407399,3.435555458,3.597777843,7.960000038,13.90481472,28.83444405,25.02666664,940.0740356,0.103733517,44.98681333
9493,216412,21.23888906,4.223333359,4.534444332,9.17666626,14.42518489,27.63888931,24.21370379,1012.253723,0.097265564,43.20690331
9494,216419,19.39888954,3.042222261,2.833333254,8.81111145,17.11962954,29.63222313,21.30851873,1021.300049,0.096330039,45.42070015
9495,216426,15.79518509,2.099999905,2.151111126,6.190000057,19.4225928,30.04888916,20.02370389,995.3460083,0.104413897,39.1891581
9496,216433,12.50888888,1.267777801,1.143333316,5.421111107,18.16629664,25.09222221,20.00518481,957.5088501,0.109695449,43.3380707
9497,216440,20.61925888,1.532222271,1.395555496,5.928888798,11.13481458,26.53000069,27.53925959,896.9365234,0.112159923,28.75413143
9498,216447,12.51888911,2.037777662,2.147777796,4.027777672,8.862222036,29.26666641,31.98296293,874.5869751,0.104854479,32.17360292
9499,216454,16.67148145,0.533333361,0.546666682,4.576666832,4.318148216,28.74555588,32.12888845,868.3514404,0.102034114,27.45207044
9500,216510,14.89518515,0.330000013,0.272222221,4.681111336,1.310740709,30.88555527,37.50814819,678.7670288,0.118955217,31.42701006
9501,216517,18.31222216,0.015555556,0.047777779,5.056666851,1.129629612,30.0233326,36.28185145,642.1044922,0.118680187,27.61361677
9502,216524,19.67962964,0.052222222,0.216666669,4.624444485,0.982962966,28.59222221,35.13444392,614.5697021,0.122832939,23.49863574
9503,216531,18.46962929,0.122222222,0.522222221,3.299999952,4.06851848,29.21666718,32.21814855,571.7734375,0.106560759,17.8671694
9504,216538,14.33555539,0,1.104444504,1.373333335,3.563703775,29.63999939,33.49518585,509.4037781,0.076576561,9.57991021
9505,216594,12.69370365,1.287777781,1.226666689,2.637777805,2.449259281,21.62999916,34.82444509,563.0148315,0.102836214,20.7802063
9506,216629,10.14999994,3.116666555,4.190000057,7.427777767,34.36555608,32.7555542,10.69814809,1120.84314,0.078906722,73.18007698
9507,216636,11.94814777,12.36888885,12.9622221,14.39888859,27.59925842,25.57777786,0.707407415,1313.578125,0.037510872,120.5114706
9508,216734,13.09407393,6.835555553,6.365555763,7.418889046,16.6511116,30.82444382,21.43333371,829.6095581,0.076465905,56.65837145
9509,216741,15.15592607,11.04222202,10.38444424,10.52111149,19.37444496,26.78888893,19.30148125,906.6047974,0.075363167,69.41912649
9510,216748,18.3566672,8.958889008,8.155555725,8.468889236,19.99925931,31.89777756,19.74185181,968.3135376,0.090548418,46.13522239
9511,216755,20.77333323,4.257777691,4.296666622,7.958889008,14.74962966,28.06111145,24.43555514,1005.635132,0.101381339,38.31300889
9512,216762,18.85111046,4.698888779,5.462222099,9.592222214,14.70740732,31.54111099,23.74592527,1034.070313,0.095625967,50.8841229
9513,216769,14.11703714,3.947777748,2.803333282,7.73222208,23.01481438,39.10111237,19.73037084,1029.401001,0.105482414,54.77227272
9514,216776,13.7762963,1.351111054,1.542222261,5.957777977,14.85148144,31.99222183,25.38518524,961.180603,0.118798904,43.2465871
9515,216790,10.7229627,0.403333336,0.302222222,3.457777739,10.83925915,26.63555527,29.63333321,830.4542847,0.107772633,32.24647736
9516,216797,11.46185207,2.421111107,2.714444399,5.596666813,12.28777758,27.57666588,26.79111099,833.961853,0.102868728,48.82864285
9517,216811,10.3181483,2.166666746,2.227777719,4.532222271,7.322222233,26.82444382,30.0485185,746.5782471,0.078390263,43.92476384
9518,216832,22.29222234,0.474444449,0.974444449,8.372221947,4.365555604,28.72999954,26.20074081,857.09021,0.111409754,37.55669497
9519,216839,10.93111134,0.362222224,0.552222252,6.471111298,8.16037035,34.66222382,29.06333351,781.4891357,0.110328406,59.19902468
9520,216860,15.95222219,0.194444448,0.375555545,6.00555563,1.275185188,31.20444489,34.18666585,698.2153931,0.122568801,37.64714131
9521,216867,16.90962982,0.015555556,0.033333335,4.194444656,0.563703706,29.20888901,35.5370369,719.902832,0.129963011,24.80506493
9522,216874,11.79407406,0.04222222,0.114444442,3.269999981,3.671851873,33.38555527,35.93111038,638.6905518,0.114687473,27.72578809
9523,216881,15.18370374,0.004444445,0.913333356,3.486666679,5.271481514,29.26555634,33.13333384,562.8882446,0.089420997,22.96321595
9524,216888,12.49185181,0,0.543333352,1.862222195,8.184814612,28.42777824,30.09592565,512.0745239,0.063282564,14.90749509
9525,216951,13.95629628,7.476666451,7.300000191,9.101111412,23.20074081,29.69444466,21.55592601,1044.019897,0.049132835,65.21150903
9526,217042,13.48777771,3.896666765,3.992222309,5.881111145,9.52000014,28.80333328,24.38074048,783.2763672,0.063726984,43.60326268
9527,217056,17.01185163,12.31555557,11.28222179,10.30888844,27.28888957,33.9366684,12.82629617,1027.609009,0.08612866,60.59827384
9528,217063,14.90407403,7.20666647,6.702222347,7.556666851,23.77851868,31.78222275,17.67962964,1069.533691,0.086255595,50.7020217
9529,217070,17.7188886,10.58222198,10.33444405,10.72222233,18.33962949,24.84444427,22.56481489,1071.864502,0.069101609,60.51295073
9530,217077,17.52407455,3.693333387,3.978888988,8.418889046,15.95851866,33.56555557,22.81333288,1039.213013,0.088651717,48.04184677
9531,217084,13.18370374,2.272222281,1.50222218,6.084444523,16.40074094,33.14110947,25.75925954,987.654541,0.106400043,46.15125342
9532,217091,16.71407445,0.815555573,0.9911111,7.353333473,11.85074075,26.70888901,28.04037031,888.3762207,0.120378204,43.99485891
9533,217098,12.99074078,0.713333309,1.182222247,7.105555534,9.268518766,28.94666672,30.75259272,790.2478638,0.115791261,54.69707738
9534,217105,12.82407411,1.192222238,1.341111064,4.78000021,9.221851985,27.83555603,29.68148104,782.1022949,0.109637469,37.27364774
9535,217112,12.31074047,0.922222197,1.50777781,3.946666718,5.55629619,21.80444527,32.19925817,754.9298706,0.105461217,32.05872731
